,h_1,W_1,L1_final,H1_final,L2_final,M1_final,cure_at_1500,M2_final,H2_final
1,1.5106060606060605,0.0245,39565.7586334099,3202.044483832247,39565.7586334099,253863.63866847157,1.0,253863.63866847157,3202.044483832247
8,1.5106060606060605,0.02625,39443.297726867844,3149.573275616427,39443.297726867844,253044.5731572013,1.0,253044.5731572013,3149.573275616427
16,1.5106060606060605,0.028,39320.17261153693,3097.095180879388,39320.17261153693,252216.132917073,1.0,252216.132917073,3097.095180879388
18,1.5106060606060605,0.02975,39196.32904887524,3044.6094491065064,39196.32904887524,251377.94983203182,1.0,251377.94983203182,3044.6094491065064
19,1.5106060606060605,0.0315,39071.71074755349,2992.115195761836,39071.71074755349,250529.6354306453,1.0,250529.6354306453,2992.115195761836
17,1.5106060606060605,0.033249999999999995,38946.25912650375,2939.611374077265,38946.25912650375,249670.77902680822,1.0,249670.77902680822,2939.611374077265
22,1.5106060606060605,0.035,38819.91304814164,2887.096740772212,38819.91304814164,248800.9456023814,1.0,248800.9456023814,2887.096740772212
23,1.5106060606060605,0.03675,38692.60851599934,2834.5698144328944,38692.60851599934,247919.6733835989,1.0,247919.6733835989,2834.5698144328944
21,1.5106060606060605,0.038499999999999986,38564.27832978451,2782.028825030935,38564.27832978451,247026.4710527027,1.0,247026.4710527027,2782.028825030935
20,1.5106060606060605,0.04025,38434.85168937342,2729.4716527675155,38434.85168937342,246120.8145235116,1.0,246120.8145235116,2729.4716527675155
32,1.5106060606060605,0.042,38304.2537373978,2676.895754086367,38304.2537373978,245202.14319399107,1.0,245202.14319399107,2676.895754086367
34,1.5106060606060605,0.04375,38172.40502781603,2624.298072302246,38172.40502781603,244269.855569687,1.0,244269.855569687,2624.298072302246
36,1.5106060606060605,0.0455,38039.22090507345,2571.6749298351237,38039.22090507345,243323.3041283543,1.0,243323.3041283543,2571.6749298351237
33,1.5106060606060605,0.047249999999999986,37904.61077504186,2519.0218985214765,37904.61077504186,242361.78926724012,1.0,242361.78926724012,2519.0218985214765
37,1.5106060606060605,0.049,37768.47724474419,2466.333643892195,37768.47724474419,241384.5521391651,1.0,241384.5521391651,2466.333643892195
38,1.5106060606060605,0.05075,37630.71510275418,2413.6037386649577,37630.71510275418,240390.7661403501,1.0,240390.7661403501,2413.6037386649577
35,1.5106060606060605,0.052499999999999984,37491.21010591327,2360.8244400081508,37491.21010591327,239379.5267602503,1.0,239379.5267602503,2360.8244400081508
39,1.5106060606060605,0.054249999999999986,37349.837530397155,2307.986424414301,37349.837530397155,238349.83943950266,1.0,238349.83943950266,2307.986424414301
24,1.5106060606060605,0.056,37206.46043592265,2255.078473310274,37206.46043592265,237300.60500427824,1.0,237300.60500427824,2255.078473310274
26,1.5106060606060605,0.05775,37060.927580704214,2202.0871018888097,37060.927580704214,236230.6021512425,1.0,236230.6021512425,2202.0871018888097
25,1.5106060606060605,0.0595,36913.07091130275,2148.9961231634134,36913.07091130275,235138.46634417586,1.0,235138.46634417586,2148.9961231634134
27,1.5106060606060605,0.061249999999999985,36762.70253539166,2095.7861390685075,36762.70253539166,234022.6643480545,1.0,234022.6643480545,2095.7861390685075
28,1.5106060606060605,0.063,36609.61106631471,2042.433950753722,36609.61106631471,232881.46346600048,1.0,232881.46346600048,2042.433950753722
31,1.5106060606060605,0.06474999999999999,36453.55720579243,1988.9118813608482,36453.55720579243,231712.89435632122,1.0,231712.89435632122,1988.9118813608482
30,1.5106060606060605,0.06649999999999999,36294.26840498299,1935.1870069493618,36294.26840498299,230514.7060889889,1.0,230514.7060889889,1935.1870069493618
29,1.5106060606060605,0.06824999999999999,36131.43241428511,1881.2202954619574,36131.43241428511,229284.3118534221,1.0,229284.3118534221,1881.2202954619574
40,1.5106060606060605,0.06999999999999999,35964.68949906822,1826.9656605250912,35964.68949906822,228018.72345543746,1.0,228018.72345543746,1826.9656605250912
41,1.5106060606060605,0.07175,35793.623062851795,1772.3689475985282,35793.623062851795,226714.4724493241,1.0,226714.4724493241,1772.3689475985282
42,1.5106060606060605,0.0735,35617.74838319391,1717.3668860183154,35617.74838319391,225367.51545822227,1.0,225367.51545822227,1717.3668860183154
43,1.5106060606060605,0.07525,35436.49913205775,1661.8860637496357,35436.49913205775,223973.1209725592,1.0,223973.1209725592,1661.8860637496357
44,1.5106060606060605,0.07699999999999999,35249.21132728779,1605.8420145490304,35249.21132728779,222525.7347318798,1.0,222525.7347318798,1605.8420145490304
45,1.5106060606060605,0.07874999999999999,35055.104353826166,1549.1385524668453,35055.104353826166,221018.82076766487,1.0,221018.82076766487,1549.1385524668453
46,1.5106060606060605,0.08049999999999999,34853.25871564317,1491.6675490209534,34853.25871564317,219444.6754299822,1.0,219444.6754299822,1491.6675490209534
47,1.5106060606060605,0.08224999999999999,34642.59025109642,1433.3094262105399,34642.59025109642,217794.21240645836,1.0,217794.21240645836,1433.3094262105399
56,1.5106060606060605,0.08399999999999999,34421.820691836365,1373.9347342921774,34421.820691836365,216056.7180983205,1.0,216056.7180983205,1373.9347342921774
57,1.5106060606060605,0.08574999999999999,34189.44470271524,1313.4072934500355,34189.44470271524,214219.57904538274,1.0,214219.57904538274,1313.4072934500355
58,1.5106060606060605,0.0875,33943.69394891849,1251.5894923545316,33943.69394891849,212267.9867529556,1.0,212267.9867529556,1251.5894923545316
60,1.5106060606060605,0.08925,33682.49934130621,1188.3504311256545,33682.49934130621,210184.63065923908,1.0,210184.63065923908,1188.3504311256545
59,1.5106060606060605,0.091,33403.45344930392,1123.577630246873,33403.45344930392,207949.3974220361,1.0,207949.3974220361,1123.577630246873
61,1.5106060606060605,0.09275,33103.776153877036,1057.1929356922358,33103.776153877036,205539.10430088363,1.0,205539.10430088363,1057.1929356922358
62,1.5106060606060605,0.0945,32780.28789430783,989.1729441488134,32780.28789430783,202927.30576378485,1.0,202927.30576378485,989.1729441488134
63,1.5106060606060605,0.09625,32429.39619218283,919.5736459217328,32429.39619218283,200084.2242666545,1.0,200084.2242666545,919.5736459217328
48,1.5106060606060605,0.098,32047.102211639984,848.5579481103822,32047.102211639984,196976.86582459844,1.0,196976.86582459844,848.5579481103822
49,1.5106060606060605,0.09975,31629.03444511648,776.4232856640036,31629.03444511648,193569.3842769789,1.0,193569.3842769789,776.4232856640036
51,1.5106060606060605,0.1015,31170.515536249648,703.62480990018,31170.515536249648,189823.7493488871,1.0,189823.7493488871,703.62480990018
50,1.5106060606060605,0.10325,30666.665057612692,630.7880803563139,30666.665057612692,185700.74669888464,1.0,185700.74669888464,630.7880803563139
53,1.5106060606060605,0.10499999999999997,30112.535268412834,558.7044795206311,30112.535268412834,181161.2891744834,1.0,181161.2891744834,558.7044795206311
52,1.5106060606060605,0.10674999999999997,29503.2686287404,488.3035695796757,29503.2686287404,176167.94916593534,1.0,176167.94916593534,488.3035695796757
54,1.5106060606060605,0.1085,28834.256287659413,420.5999371963951,28834.256287659413,170686.54297457714,1.0,170686.54297457714,420.5999371963951
55,1.5106060606060605,0.11025,28101.26812089819,356.61759212908447,28101.26812089819,164687.53006179305,1.0,164687.53006179305,356.61759212908447
64,1.5106060606060605,0.112,27300.51998189023,297.3014199600565,27300.51998189023,158146.9591395132,1.0,158146.9591395132,297.3014199600565
65,1.5106060606060605,0.11375,26428.644928951948,243.4302816134793,26428.644928951948,151046.72177801767,1.0,151046.72177801767,243.4302816134793
66,1.5106060606060605,0.1155,25482.5427702469,195.54777845234582,25482.5427702469,143373.97077611095,1.0,143373.97077611095,195.54777845234582
68,1.5106060606060605,0.11725,24459.094367745045,153.92335645084958,24459.094367745045,135119.71507626036,1.0,135119.71507626036,153.92335645084958
67,1.5106060606060605,0.11900000000000001,23354.74017842372,118.54923707272293,23354.74017842372,126276.79740877508,1.0,126276.79740877508,118.54923707272293
70,1.5106060606060605,0.12074999999999997,22164.93368545872,89.17026565641348,22164.93368545872,116837.69491558145,1.0,116837.69491558145,89.17026565641348
69,1.5106060606060605,0.12249999999999997,20883.491498464373,65.3371338637893,20883.491498464373,106792.91602719836,1.0,106792.91602719836,65.3371338637893
71,1.5106060606060605,0.12425,19501.885423203283,46.47041835695666,19501.885423203283,96131.37988127297,1.0,96131.37988127297,46.47041835695666
89,1.5106060606060605,0.126,18008.593023816018,31.923578608302016,18008.593023816018,84845.46277177341,1.0,84845.46277177341,31.923578608302016
88,1.5106060606060605,0.12774999999999995,16388.828913609486,21.036189039633168,16388.828913609486,72946.15591480883,1.0,72946.15591480883,21.036189039633168
91,1.5106060606060605,0.12949999999999998,14625.51685427666,13.172508908460882,14625.51685427666,60499.096945386875,1.0,60499.096945386875,13.172508908460882
92,1.5106060606060605,0.13124999999999998,12703.60308551459,7.743704887044731,12703.60308551459,47699.69337210921,1.0,47699.69337210921,7.743704887044731
90,1.5106060606060605,0.13299999999999998,10622.012345103092,4.214458322150203,10622.012345103092,35003.330048239186,1.0,35003.330048239186,4.214458322150203
93,1.5106060606060605,0.13474999999999998,8418.726686855654,2.098223290452723,8418.726686855654,23264.556085952336,1.0,23264.556085952336,2.098223290452723
94,1.5106060606060605,0.13649999999999998,6223.531522459386,0.9996832511243864,6223.531522459386,13719.579976103747,1.0,13719.579976103747,0.9996832511243864
95,1.5106060606060605,0.13824999999999998,5959.214783324983,0.9999419035226448,5959.214783324983,12768.98981690768,1.0,12768.98981690768,0.9999419035226448
72,1.5106060606060605,0.14,5940.328647651968,0.9997188044296884,5940.328647651968,12727.245275734209,1.0,12727.245275734209,0.9997188044296884
73,1.5106060606060605,0.14175,5923.036236227239,0.9997398082131772,5923.036236227239,12690.796195988954,1.0,12690.796195988954,0.9997398082131772
75,1.5106060606060605,0.1435,5906.126909140545,0.9998512509320376,5906.126909140545,12655.473159367672,1.0,12655.473159367672,0.9998512509320376
74,1.5106060606060605,0.14525,5889.361272754811,0.9999676413765748,5889.361272754811,12620.408509815376,1.0,12620.408509815376,0.9999676413765748
76,1.5106060606060605,0.147,5872.1546709732165,0.9998731343075474,5872.1546709732165,12583.477268320836,1.0,12583.477268320836,0.9998731343075474
77,1.5106060606060605,0.14875,5854.475670628247,0.999555918292284,5854.475670628247,12544.575256938671,1.0,12544.575256938671,0.999555918292284
78,1.5106060606060605,0.1505,5838.780971012864,0.9999278131750108,5838.780971012864,12512.64273882369,1.0,12512.64273882369,0.9999278131750108
79,1.5106060606060605,0.15225,5821.339719334162,0.9996051711295711,5821.339719334162,12474.115824808892,1.0,12474.115824808892,0.9996051711295711
80,1.5106060606060605,0.15399999999999994,5804.928592758766,0.9996194782630288,5804.928592758766,12439.092205103672,1.0,12439.092205103672,0.9996194782630288
81,1.5106060606060605,0.15574999999999994,5789.5576681338525,0.9999764202498682,5789.5576681338525,12407.603485753702,1.0,12407.603485753702,0.9999764202498682
82,1.5106060606060605,0.15749999999999995,5773.044722996096,0.9998634162553276,5773.044722996096,12371.740246197363,1.0,12371.740246197363,0.9998634162553276
83,1.5106060606060605,0.15924999999999995,5757.234614981857,0.999968694187721,5757.234614981857,12338.194942859629,1.0,12338.194942859629,0.999968694187721
84,1.5106060606060605,0.16099999999999998,5741.150629920708,0.9999281360334804,5741.150629920708,12303.433953451873,1.0,12303.433953451873,0.9999281360334804
85,1.5106060606060605,0.16274999999999998,5724.731406053715,0.9997187487391184,5724.731406053715,12267.24305446193,1.0,12267.24305446193,0.9997187487391184
86,1.5106060606060605,0.16449999999999998,5708.727396517182,0.9996219846284182,5708.727396517182,12232.33864767817,1.0,12232.33864767817,0.9996219846284182
87,1.5106060606060605,0.16624999999999998,5693.173269800344,0.9996518090644008,5693.173269800344,12198.846097084785,1.0,12198.846097084785,0.9996518090644008
96,1.5106060606060605,0.16799999999999998,5677.212613582632,0.9994871520723544,5677.212613582632,12163.680298865569,1.0,12163.680298865569,0.9994871520723544
97,1.5106060606060605,0.16974999999999998,5661.916373235014,0.9995310453237018,5661.916373235014,12130.704009526591,1.0,12130.704009526591,0.9995310453237018
98,1.5106060606060605,0.1715,5647.327000786408,0.9998008238575328,5647.327000786408,12100.067863119424,1.0,12100.067863119424,0.9998008238575328
99,1.5106060606060605,0.17325,5632.314497683728,0.9998712338686364,5632.314497683728,12067.709257864924,1.0,12067.709257864924,0.9998712338686364
10,1.5318181818181815,0.0,41199.89096743033,3903.131263905015,41199.89096743033,264191.1832511444,1.0,264191.1832511444,3903.131263905015
0,1.5318181818181815,0.0017499999999999998,41081.78775714212,3851.15436132611,41081.78775714212,263473.204862461,1.0,263473.204862461,3851.15436132611
9,1.5318181818181815,0.0035,40963.655328550216,3799.174866158125,40963.655328550216,262749.53985698684,1.0,262749.53985698684,3799.174866158125
4,1.5318181818181815,0.00525,40845.45227739767,3747.192643655464,40845.45227739767,262019.9906684873,1.0,262019.9906684873,3747.192643655464
2,1.5318181818181815,0.006999999999999999,40727.137001897034,3695.207547198488,40727.137001897034,261284.35203117842,1.0,261284.35203117842,3695.207547198488
5,1.5318181818181815,0.008749999999999999,40608.6676108789,3643.219416447303,40608.6676108789,260542.4105102323,1.0,260542.4105102323,3643.219416447303
8,1.5318181818181815,0.0105,40490.00182966216,3591.2280751191906,40490.00182966216,259793.94399450035,1.0,259793.94399450035,3591.2280751191906
3,1.5318181818181815,0.01225,40371.09690296855,3539.2333283064836,40371.09690296855,259038.72114714165,1.0,259038.72114714165,3539.2333283064836
7,1.5318181818181815,0.014,40251.90949413916,3487.2349592332953,40251.90949413916,258276.50080915945,1.0,258276.50080915945,3487.2349592332953
1,1.5318181818181815,0.01575,40132.39557982435,3435.232725326817,40132.39557982435,257507.0313500434,1.0,257507.0313500434,3435.232725326817
6,1.5318181818181815,0.017499999999999998,40012.51033921656,3383.226353451482,40012.51033921656,256730.0499587479,1.0,256730.0499587479,3383.226353451482
11,1.5318181818181815,0.01925,39892.20803676681,3331.2155341209877,39892.20803676681,255945.2818670693,1.0,255945.2818670693,3331.2155341209877
14,1.5318181818181815,0.021,39771.4418971669,3279.199914462501,39771.4418971669,255152.43949607466,1.0,255152.43949607466,3279.199914462501
12,1.5318181818181815,0.02275,39650.16397118481,3227.179089658704,39650.16397118481,254351.2215145321,1.0,254351.2215145321,3227.179089658704
16,1.5318181818181815,0.0245,39528.32499070691,3175.152592533758,39528.32499070691,253541.3117962248,1.0,253541.3117962248,3175.152592533758
13,1.5318181818181815,0.02625,39405.87421104344,3123.1198808780623,39405.87421104344,252722.37826051336,1.0,252722.37826051336,3123.1198808780623
15,1.5318181818181815,0.028,39282.75923820166,3071.080322020398,39282.75923820166,251894.0715774418,1.0,251894.0715774418,3071.080322020398
17,1.5318181818181815,0.02975,39158.92583839124,3019.0331740530164,39158.92583839124,251056.02371494976,1.0,251056.02371494976,3019.0331740530164
